property_id,address,street_name,city,rstate,latitude,longitude,postcode,price,zestimate,bedroom_number,bathroom_number,price_per_unit,living_space,land_space,property_type,property_status,agency_name,zillow_owned,RunDate
81857648,"80 Broad St UNIT 808, Boston, MA 02110",Broad St UNIT 808,Boston,MA,42.357582,-71.052704,02110,1299000,1278500,2,2,1112,1168,1306.8,CONDO,FOR_SALE,Broad Street Boutique Realty LLC,0,3/13/2022 7:34
2065716683,"136-140 Shawmut Ave #1D, Boston, MA 02118",140 Shawmut Ave #1D,Boston,MA,,,02118,2299000,,3,4,1021,2251,,CONDO,FOR_SALE,"Northeast Development & Investment, Inc.",0,3/13/2022 7:34
59101748,"54 Monadnock St #2, Boston, MA 02125",Monadnock St #2,Boston,MA,42.31556,-71.06904,02125,444900,445600,2,1,383,1161,1306.8,CONDO,FOR_SALE,Century 21 Shawmut Properties,0,3/13/2022 7:34
59215479,"451 Shawmut Ave #3, Boston, MA 02118",Shawmut Ave #3,Boston,MA,42.339462,-71.07527,02118,1025000,1026100,2,1,1305,785,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
2080321546,"100 Shawmut Ave #705, Boston, MA 02118",Shawmut Ave #705,Boston,MA,42.34658,-71.0656,02118,979900,981100,1,1,1297,755,,CONDO,FOR_SALE,,0,3/13/2022 7:34
2065741629,"100 Shawmut Ave #407, Boston, MA 02118",Shawmut Ave #407,Boston,MA,42.34683,-71.06571,02118,1615900,,2,2,1199,1347,,CONDO,FOR_SALE,,0,3/13/2022 7:34
189966028,"42-44 Washington St #3, Boston, MA 02129",44 Washington St #3,Boston,MA,42.37305,-71.06517,02129,675000,675400,1,1,771,875,,CONDO,FOR_SALE,Gibson Sotheby's International Realty,0,3/13/2022 7:34
2105583712,"9 Boston St, Boston, MA 02127",Boston St,Boston,MA,42.32917,-71.05748,02127,1435000,,5,4,590,2432,1420,MULTI_FAMILY,FOR_SALE,Leading Edge Real Estate,0,3/13/2022 7:34
87796193,"700 Harrison Ave UNIT 515, Boston, MA 02118",Harrison Ave UNIT 515,Boston,MA,42.33833,-71.0703,02118,1325000,1325000,2,2,1059,1251,,CONDO,FOR_SALE,,0,3/13/2022 7:34
2093571386,"265 Bunker Hill St #2, Boston, MA 02129",Bunker Hill St #2,Boston,MA,42.380077,-71.064575,02129,665000,,2,1,908,732,,CONDO,FOR_SALE,Coldwell Banker Realty - Charlestown,0,3/13/2022 7:34
2081504538,"45 Temple St #603, Boston, MA 02114",Temple St #603,Boston,MA,,,02114,4200000,4108500,2,3,2045,2053,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
59182523,"43 Upton St APT 2, Boston, MA 02118",Upton St APT 2,Boston,MA,42.342896,-71.07254,02118,675000,686400,1,1,924,730,871.2,CONDO,FOR_SALE,RE/MAX Destiny,0,3/13/2022 7:34
2065723894,"301 Border St #209, Boston, MA 02128",Border St #209,Boston,MA,42.37792,-71.039764,02128,695000,,2,2,762,912,,CONDO,FOR_SALE,"Charlesgate Realty Group, llc",0,3/13/2022 7:34
2065726464,"71 Montgomery St, Boston, MA 02116",Montgomery St,Boston,MA,42.343616,-71.07471,02116,4750000,,5,4,970,4892,1900,SINGLE_FAMILY,FOR_SALE,Sprogis & Neale Real Estate,0,3/13/2022 7:34
59173451,"16 Charles River Sq, Boston, MA 02114",Charles River Sq,Boston,MA,42.359566,-71.07132,02114,4950000,4810200,5,5,1146,4318,2178,SINGLE_FAMILY,FOR_SALE,William Raveis R.E. & Home Services,0,3/13/2022 7:34
2068456341,"205 Maverick St #210, Boston, MA 02128",Maverick St #210,Boston,MA,,,02128,729900,730000,2,1,754,967,,CONDO,FOR_SALE,Advisors Living - New Developments,0,3/13/2022 7:34
2069885968,"Lexington Landing - Unit 304 Plan, Lexington Landing","Lexington Landing - Unit 304 Plan, Lexington Landing",Boston,MA,42.377106,-71.03889,02128,619900,,2,2,688,901,,SINGLE_FAMILY,FOR_SALE,,0,3/13/2022 7:34
2080750905,"3 Bedroom Plan, The Quinn","Bedroom Plan, The Quinn",Boston,MA,42.343914,-71.063736,02118,2792500,,3,3,1800,1551,,CONDO,FOR_SALE,,0,3/13/2022 7:34
2065615239,"Zero Worcester Sq #TOWNHOUSE, Boston, MA 02118",Zero Worcester Sq #TOWNHOUSE,Boston,MA,,,02118,2150000,,2,3,1420,1514,,CONDO,FOR_SALE,William Raveis R.E. & Home Services,0,3/13/2022 7:34
2146427853,"150 Staniford St APT 227, Boston, MA 02114",Staniford St APT 227,Boston,MA,42.364304,-71.0641,02114,865000,,2,2,710,1217,,CONDO,FOR_SALE,"Northeast Development & Investment, Inc.",0,3/13/2022 7:34
2067583012,"1672-1672R Washington St #TOWNHOUSE, Boston, MA 02118",1672R Washington St #TOWNHOUSE,Boston,MA,42.33731,-71.07531,02118,2150000,2139300,2,3,1420,1514,,CONDO,FOR_SALE,,0,3/13/2022 7:34
189950372,"41-43 Phillips St UNIT 13, Boston, MA 02114",43 Phillips St UNIT 13,Boston,MA,42.36048,-71.06813,02114,2150000,2128700,2,3,1571,1368,1368,CONDO,FOR_SALE,Gibson Sotheby's International Realty,0,3/13/2022 7:34
2089670549,"158 F St APT 2, Boston, MA 02127",F St APT 2,Boston,MA,42.337257,-71.04744,02127,529000,538000,1,1,958,552,552,CONDO,FOR_SALE,Fitzpatrick Real Estate,0,3/13/2022 7:34
63042153,"1313 Washington St APT 201, Boston, MA 02118",Washington St APT 201,Boston,MA,42.34271,-71.06858,02118,1995000,1995000,3,3,1040,1918,1918,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
2067219716,"45 Temple St UNIT 507, Boston, MA 02114",Temple St UNIT 507,Boston,MA,,,02114,2050000,,2,2,1715,1195,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
2082410550,"660 E 7th St #2, Boston, MA 02127",E 7th St #2,Boston,MA,42.33254,-71.033775,02127,1399000,1449000,3,3,833,1679,,CONDO,FOR_SALE,Fitzpatrick Real Estate,0,3/13/2022 7:34
59182363,"301 Shawmut Ave APT 20, Boston, MA 02118",Shawmut Ave APT 20,Boston,MA,42.342644,-71.07025,02118,895000,895000,2,1,743,1204,,CONDO,FOR_SALE,Gibson Sotheby's International Realty,0,3/13/2022 7:34
2103869631,"14 I St #5, Boston, MA 02127",I St #5,Boston,MA,42.337234,-71.03977,02127,1100000,,2,2,793,1386,2.3,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
189934400,"343 Commercial St #114, Boston, MA 02109",Commercial St #114,Boston,MA,42.365253,-71.04981,02109,4999000,4750900,4,4,1278,3911,,CONDO,FOR_SALE,,0,3/13/2022 7:34
2065739062,"45 Temple St UNIT 103, Boston, MA 02114",Temple St UNIT 103,Boston,MA,42.359974,-71.063805,02114,5150000,,3,4,1808,2848,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
67709813,"1 Nassau St UNIT 1802, Boston, MA 02111",Nassau St UNIT 1802,Boston,MA,42.348827,-71.063446,02111,559000,567800,1,1,1120,499,,CONDO,FOR_SALE,Penrose Realty,0,3/13/2022 7:34
59173937,"86 Myrtle St, Boston, MA 02114",Myrtle St,Boston,MA,42.35917,-71.06741,02114,3250000,3174400,4,4,1077,3017,,SINGLE_FAMILY,FOR_SALE,,0,3/13/2022 7:34
2073788290,"80 Summer St #2, Boston, MA 02110",Summer St #2,Boston,MA,,,02110,1595000,1577300,3,4,705,2262,,CONDO,FOR_SALE,"Millennium Real Estate, Inc.",0,3/13/2022 7:34
2102089728,"6 Kemble Pl, Boston, MA 02127",Kemble Pl,Boston,MA,,,02127,1585000,1567200,3,3,1000,1585,900,SINGLE_FAMILY,FOR_SALE,Coldwell Banker Realty - Arlington,0,3/13/2022 7:34
2089286472,"27 Chestnut St APT 3A, Boston, MA 02108",Chestnut St APT 3A,Boston,MA,42.35757,-71.06802,02108,2250000,2250000,2,2,1630,1380,,CONDO,FOR_SALE,Gibson Sotheby's International Realty,0,3/13/2022 7:34
2107682803,"7 Anderson St, Boston, MA 02114",Anderson St,Boston,MA,,,02114,6470000,6188400,19,10,860,7520,1742.4,MULTI_FAMILY,FOR_SALE,Presidential Properties,0,3/13/2022 7:34
2109488118,"37 Joy St, Boston, MA 02114",Joy St,Boston,MA,42.35962,-71.06485,02114,6900000,6591000,9,15,838,8232,1917,MULTI_FAMILY,FOR_SALE,Presidential Properties,0,3/13/2022 7:34
2069885966,"Lexington Landing - Unit 202 Plan, Lexington Landing","Lexington Landing - Unit 202 Plan, Lexington Landing",Boston,MA,42.377106,-71.03889,02128,649900,,2,2,609,1067,,SINGLE_FAMILY,FOR_SALE,,0,3/13/2022 7:34
2080605778,"3 Battery Wharf #3404, Boston, MA 02109",Battery Wharf #3404,Boston,MA,42.3671,-71.05042,02109,2150000,,2,3,1316,1633,,CONDO,FOR_SALE,Gibson Sotheby's International Realty,0,3/13/2022 7:34
2076436585,"45 Lewis St #401, Boston, MA 02128",Lewis St #401,Boston,MA,42.367096,-71.04149,02128,889900,889900,2,1,1025,868,,CONDO,FOR_SALE,"Colonial Realty Associates, LLC",0,3/13/2022 7:34
2067453684,"109 Liverpool St #2 Plan, 109 LIVERPOOL by New Wave Development","Liverpool St #2 Plan, 109 LIVERPOOL by New Wave Development",Boston,MA,42.37256,-71.0404,02128,619495,,2,2,641,966,,CONDO,FOR_SALE,,0,3/13/2022 7:34
2079779704,"47 Revere St, Boston, MA 02114",Revere St,Boston,MA,42.35967,-71.06815,02114,4250000,4065000,7,10,951,4466,1066,MULTI_FAMILY,FOR_SALE,Compass,0,3/13/2022 7:34
59180644,"3 Myrtle St APT 4, Boston, MA 02114",Myrtle St APT 4,Boston,MA,42.359474,-71.06461,02114,890000,890000,2,2,1100,809,,CONDO,FOR_SALE,,0,3/13/2022 7:34
59181277,"32 Parmenter St, Boston, MA 02113",Parmenter St,Boston,MA,42.363983,-71.05545,02113,2500000,,3,4,655,3816,871.2,MULTI_FAMILY,FOR_SALE,Luxury Living Real Estate,0,3/13/2022 7:34
2065747280,"328 Commercial St APT 24, Boston, MA 02109",Commercial St APT 24,Boston,MA,42.36541,-71.05142,02109,739900,,2,1,1050,704,,CONDO,FOR_SALE,,0,3/13/2022 7:34
81859244,"210 South St UNIT 115, Boston, MA 02111",South St UNIT 115,Boston,MA,42.349815,-71.05728,02111,824999,825000,1,1,789,1045,1045,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
2065747867,"340 W 2nd St UNIT 27, Boston, MA 02127",W 2nd St UNIT 27,Boston,MA,42.33879,-71.04675,02127,1225000,,2,2,980,1249,0.29,CONDO,FOR_SALE,Herion Karbunara,0,3/13/2022 7:34
246886583,"1 Franklin St UNIT 3801, Boston, MA 02110",Franklin St UNIT 3801,Boston,MA,42.356316,-71.059555,02110,2850000,2783700,2,3,1793,1589,,CONDO,FOR_SALE,"Luxury Residential Group, LLC",0,3/13/2022 7:34
2065752277,"45 Temple St UNIT 609, Boston, MA 02114",Temple St UNIT 609,Boston,MA,,,02114,5990000,,4,4,2026,2956,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
2065753987,"231 Maverick St FLOOR 1, Boston, MA 02128",Maverick St FLOOR 1,Boston,MA,,,02128,599000,,1,1,804,745,,CONDO,FOR_SALE,Coldwell Banker Realty - Back Bay,0,3/13/2022 7:34
102987771,"45 Province St APT 1507, Boston, MA 02108",Province St APT 1507,Boston,MA,42.357357,-71.05998,02108,629000,628400,0,1,1175,535,,CONDO,FOR_SALE,Cabot & Company,0,3/13/2022 7:34
59165806,"80 Broadway St #2A, Boston, MA 02116",Broadway St #2A,Boston,MA,42.35008,-71.06706,02116,934900,934300,2,2,812,1151,1306.8,CONDO,FOR_SALE,Gibson Sotheby's International Realty,0,3/13/2022 7:34
2067433572,"Residence 3 Plan, 38 Lexington St","Residence 3 Plan, 38 Lexington St",Boston,MA,42.37751,-71.03848,02128,749495,,2,2,616,1215,,CONDO,FOR_SALE,,0,3/13/2022 7:34
102987936,"400 Stuart St #20A, Boston, MA 02116",Stuart St #20A,Boston,MA,42.3488,-71.07428,02116,3595000,3511600,3,3,2001,1796,,CONDO,FOR_SALE,Berkshire Hathaway HomeServices Warren Residential,0,3/13/2022 7:34
2069885974,"Lexington Landing - PH 8 Plan, Lexington Landing","Lexington Landing - PH 8 Plan, Lexington Landing",Boston,MA,42.377106,-71.03889,02128,799900,,2,2,771,1037,,SINGLE_FAMILY,FOR_SALE,,0,3/13/2022 7:34
102987634,"400 Stuart St #19A, Boston, MA 02116",Stuart St #19A,Boston,MA,42.3488,-71.07428,02116,3695000,,3,3,2058,1795,1782,CONDO,FOR_SALE,Gibson Sotheby's International Realty,0,3/13/2022 7:34
239893152,"22 Liberty Dr UNIT 11F, Boston, MA 02210",Liberty Dr UNIT 11F,Boston,MA,42.35465,-71.04525,02210,7200000,7073100,3,4,2692,2674,,CONDO,FOR_SALE,Coldwell Banker Realty - Back Bay,0,3/13/2022 7:34
333606179,"133 Seaport Blvd UNIT 2105, Boston, MA 02210",Seaport Blvd UNIT 2105,Boston,MA,42.350487,-71.0436,02210,2245000,2245000,2,2,1869,1201,,CONDO,FOR_SALE,TCC / EchelonSeaport,0,3/13/2022 7:34
2096000383,"433 Shawmut Ave #1, Boston, MA 02118",Shawmut Ave #1,Boston,MA,,,02118,3995000,3821100,4,4,1009,3958,2183,CONDO,FOR_SALE,Sprogis & Neale Real Estate,0,3/13/2022 7:34
63042158,"1313 Washington St APT 206, Boston, MA 02118",Washington St APT 206,Boston,MA,42.34271,-71.06858,02118,2295000,2276900,3,2,1175,1952,1952,CONDO,FOR_SALE,Gibson Sotheby's International Realty,0,3/13/2022 7:34
59166612,"140 Mount Vernon St APT 1, Boston, MA 02108",Mount Vernon St APT 1,Boston,MA,42.35741,-71.0711,02108,1475000,1450400,2,2,1256,1174,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
59163389,"6 Whittier Pl APT 16L, Boston, MA 02114",Whittier Pl APT 16L,Boston,MA,42.365837,-71.06679,02114,439000,424600,1,1,809,542,542,CONDO,FOR_SALE,Engel & Volkers Boston,0,3/13/2022 7:34
2066993119,"223 Saratoga St #202, Boston, MA 02128",Saratoga St #202,Boston,MA,,,02128,589000,,1,2,795,740,,CONDO,FOR_SALE,"Elevated Realty, LLC",0,3/13/2022 7:34
2065777207,"587 Tremont St #4, Boston, MA 02118",Tremont St #4,Boston,MA,42.343483,-71.07311,02118,939000,,2,1,865,1085,,CONDO,FOR_SALE,,0,3/13/2022 7:34
59212673,"151 Tremont St APT 6C, Boston, MA 02111",Tremont St APT 6C,Boston,MA,42.354984,-71.063255,02111,649000,650100,1,1,882,735,871.2,CONDO,FOR_SALE,Coldwell Banker Realty - Back Bay,0,3/13/2022 7:34
2065795959,"587 Tremont St, Boston, MA 02118",Tremont St,Boston,MA,42.343464,-71.07311,02118,939000,,2,1,865,1085,1742.4,CONDO,FOR_SALE,Keller Williams Realty Boston-Metro | Back Bay,0,3/13/2022 7:34
81771552,"500 Atlantic Ave UNIT 17J, Boston, MA 02210",Atlantic Ave UNIT 17J,Boston,MA,42.35393,-71.051994,02210,1599000,1579300,2,3,1077,1484,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
81859030,"50 Fleet St #402, Boston, MA 02109",Fleet St #402,Boston,MA,42.364223,-71.05144,02109,2325000,2261100,3,3,1379,1686,1742.4,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
2065799575,"45 Temple St UNIT 401, Boston, MA 02114",Temple St UNIT 401,Boston,MA,42.359974,-71.063805,02114,4990000,,2,3,1953,2554,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
59168837,"17 Cazenove St APT 408, Boston, MA 02116",Cazenove St APT 408,Boston,MA,42.347214,-71.07291,02116,849000,855400,1,2,1096,774,,CONDO,FOR_SALE,,0,3/13/2022 7:34
2065802094,"76 Wareham St #5F, Boston, MA 02118",Wareham St #5F,Boston,MA,42.339104,-71.06701,02118,2825000,,2,2,1697,1664,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
2066533681,"76 Wareham St #4A, Boston, MA 02118",Wareham St #4A,Boston,MA,42.33927,-71.06709,02118,3425000,,3,3,1730,1979,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
63042235,"1313 Washington St APT 420, Boston, MA 02118",Washington St APT 420,Boston,MA,42.34271,-71.06858,02118,1485000,1466500,2,2,1044,1422,,CONDO,FOR_SALE,,0,3/13/2022 7:34
59188431,"1682 Washington St APT 6, Boston, MA 02118",Washington St APT 6,Boston,MA,42.337124,-71.07549,02118,799000,782700,2,2,763,1046,,CONDO,FOR_SALE,Gibson Sotheby's International Realty,0,3/13/2022 7:34
59148570,"7-9 Thomas Park #4, Boston, MA 02127",9 Thomas Park #4,Boston,MA,42.333637,-71.04476,02127,510000,526300,1,1,844,604,,CONDO,FOR_SALE,Coldwell Banker Realty - Hingham,0,3/13/2022 7:34
2066533779,"76 Wareham St #4F, Boston, MA 02118",Wareham St #4F,Boston,MA,42.339134,-71.06707,02118,2975000,,2,2,1787,1664,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
63711325,"2 Rollins St APT D604, Boston, MA 02118",Rollins St APT D604,Boston,MA,42.341984,-71.06815,02118,1349000,1349000,1,2,1285,1049,1049,CONDO,FOR_SALE,Gibson Sotheby's International Realty,0,3/13/2022 7:34
333606138,"133 Seaport Blvd #1808, Boston, MA 02210",Seaport Blvd #1808,Boston,MA,42.350487,-71.0436,02210,3150000,3148800,2,3,2019,1560,,CONDO,FOR_SALE,Donnelly + Co.,0,3/13/2022 7:34
2065885031,"3 Battery Wharf #3303, Boston, MA 02109",Battery Wharf #3303,Boston,MA,42.36735,-71.05031,02109,1995000,,2,3,1227,1625,,CONDO,FOR_SALE,,0,3/13/2022 7:34
333606578,"47 Sargent St #4, Boston, MA 02125",Sargent St #4,Boston,MA,42.31475,-71.07377,02125,629000,629000,2,2,473,1329,,CONDO,FOR_SALE,Boston Trust Realty Group,0,3/13/2022 7:34
113389695,"355 Congress St #1, Boston, MA 02210",Congress St #1,Boston,MA,42.350243,-71.04855,02210,3295000,3230200,2,3,1505,2189,,CONDO,FOR_SALE,CL Properties,0,3/13/2022 7:34
59174732,"48 Beacon St APT 3R, Boston, MA 02108",Beacon St APT 3R,Boston,MA,42.35685,-71.0675,02108,1699000,1660800,2,2,1304,1302,1306.8,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
2065882596,"134 Fulton St #5, Boston, MA 02109",Fulton St #5,Boston,MA,42.363377,-71.05229,02109,1395000,,2,2,866,1609,1742.4,CONDO,FOR_SALE,CL Properties,0,3/13/2022 7:34
2065883280,"481 Harrison Ave #5C, Boston, MA 02118",Harrison Ave #5C,Boston,MA,,,02118,1645000,,2,2,1477,1113,,CONDO,FOR_SALE,Coldwell Banker Realty - South End,0,3/13/2022 7:34
2066534023,"76 Wareham St #6B, Boston, MA 02118",Wareham St #6B,Boston,MA,42.33917,-71.06696,02118,1575000,,2,2,1753,898,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
2066534133,"76 Wareham St #6E, Boston, MA 02118",Wareham St #6E,Boston,MA,42.339123,-71.06711,02118,1450000,,2,2,1680,863,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
2066533881,"76 Wareham St #4C, Boston, MA 02118",Wareham St #4C,Boston,MA,42.339157,-71.066956,02118,2725000,,2,2,1628,1673,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
318226312,"110 Broad St #501, Boston, MA 02110",Broad St #501,Boston,MA,42.35744,-71.05213,02110,1550000,1491300,1,2,1242,1247,,CONDO,FOR_SALE,Keller Williams Realty,0,3/13/2022 7:34
2084224774,"187 Webster St, Boston, MA 02128",Webster St,Boston,MA,42.365246,-71.03415,02128,2486886,,4,5,664,3740,2178,MULTI_FAMILY,FOR_SALE,Donnelly + Co.,0,3/13/2022 7:34
2066445560,"100 Shawmut Ave #602, Boston, MA 02118",Shawmut Ave #602,Boston,MA,,,02118,1208900,,1,2,1222,989,,CONDO,PENDING,,0,3/13/2022 7:34
2077358534,"100 Shawmut Ave #808, Boston, MA 02118",Shawmut Ave #808,Boston,MA,42.34683,-71.06571,02118,749900,755500,0,1,1343,558,,CONDO,PENDING,,0,3/13/2022 7:34
2066983072,"100 Shawmut Ave #1102, Boston, MA 02118",Shawmut Ave #1102,Boston,MA,,,02118,2324900,,2,2,1673,1389,,CONDO,PENDING,,0,3/13/2022 7:34
81857203,"80 Broad St UNIT 505, Boston, MA 02110",Broad St UNIT 505,Boston,MA,42.357582,-71.052704,02110,499500,499000,0,1,1167,428,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
59181707,"151 Tremont St APT 20B, Boston, MA 02111",Tremont St APT 20B,Boston,MA,42.354984,-71.063255,02111,749000,748700,1,1,1109,675,,CONDO,FOR_SALE,"Thread Real Estate, LLC",0,3/13/2022 7:34
2066967615,"226 Saratoga St #3, Boston, MA 02128",Saratoga St #3,Boston,MA,42.37792,-71.03332,02128,609000,,2,2,614,991,2613.6,CONDO,FOR_SALE,Boston Harbor Real Estate,0,3/13/2022 7:34
2071564666,"9 W Broadway #618, Boston, MA 02127",W Broadway #618,Boston,MA,,,02127,2700000,2647100,3,4,1037,2603,2613.6,CONDO,FOR_SALE,Coldwell Banker Realty - Back Bay,0,3/13/2022 7:34
59163175,"6 Whittier Pl APT 2D, Boston, MA 02114",Whittier Pl APT 2D,Boston,MA,42.365837,-71.06679,02114,679900,679700,2,2,564,1205,1306.8,CONDO,FOR_SALE,Moor Realty Group,0,3/13/2022 7:34
333606025,"133 Seaport Blvd UNIT 1001, Boston, MA 02210",Seaport Blvd UNIT 1001,Boston,MA,42.350487,-71.0436,02210,995000,995000,1,1,1491,667,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
2098315913,"12 O St, Boston, MA 02127",O St,Boston,MA,42.3378,-71.02912,02127,2950000,,6,6,794,3714,2680,MULTI_FAMILY,FOR_SALE,Boston Realty Advisors,0,3/13/2022 7:34
2066046605,"28-30 Mercer St, Boston, MA 02127",30 Mercer St,Boston,MA,42.33258,-71.04879,02127,2999000,,11,6,375,7993,4356,MULTI_FAMILY,FOR_SALE,Boston Realty Advisors,0,3/13/2022 7:34
2066092106,"96 Cottage St #8, Boston, MA 02128",Cottage St #8,Boston,MA,42.368103,-71.03509,02128,799000,,2,2,775,1030,,CONDO,FOR_SALE,Coldwell Banker Realty - Back Bay,0,3/13/2022 7:34
318226280,"50 Liberty Dr UNIT 11C, Boston, MA 02210",Liberty Dr UNIT 11C,Boston,MA,42.35425,-71.04446,02210,4495000,4415100,2,3,2487,1807,,CONDO,FOR_SALE,William Raveis R.E. & Home Services,0,3/13/2022 7:34
59175698,"3 Appleton St APT 101, Boston, MA 02116",Appleton St APT 101,Boston,MA,42.346737,-71.06967,02116,1149000,1148000,2,1,951,1207,1306.8,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
2066833415,"135 Seaport Blvd UNIT 1806, Boston, MA 02210",Seaport Blvd UNIT 1806,Boston,MA,42.350513,-71.04365,02210,2350000,,2,3,1697,1384,,CONDO,FOR_SALE,TCC / EchelonSeaport,0,3/13/2022 7:34
2066364826,"135 Seaport Blvd UNIT 1518, Boston, MA 02210",Seaport Blvd UNIT 1518,Boston,MA,42.350513,-71.04365,02210,859000,,0,1,1697,506,,CONDO,FOR_SALE,TCC / EchelonSeaport,0,3/13/2022 7:34
61319785,"1 Avery St APT 29C, Boston, MA 02111",Avery St APT 29C,Boston,MA,42.35374,-71.062805,02111,1895000,1854400,2,3,1259,1504,1504,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
123846703,"580 Washington St #505, Boston, MA 02111",Washington St #505,Boston,MA,42.35334,-71.06218,02111,1349000,1327700,2,2,1156,1166,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
59173446,"22 Charles River Sq, Boston, MA 02114",Charles River Sq,Boston,MA,42.35956,-71.071724,02114,5495000,5321900,4,5,1385,3966,1306.8,SINGLE_FAMILY,FOR_SALE,Campion & Company Fine Homes Real Estate,0,3/13/2022 7:34
246886608,"1 Franklin St UNIT 3905, Boston, MA 02110",Franklin St UNIT 3905,Boston,MA,42.356316,-71.059555,02110,2625000,2564100,3,3,1631,1609,,CONDO,FOR_SALE,MP Boston Marketing LLC,0,3/13/2022 7:34
2066391970,"34 Lawrence St #G, Boston, MA 02116",Lawrence St #G,Boston,MA,42.345848,-71.07362,02116,667500,,1,2,1169,571,571,CONDO,FOR_SALE,Gibson Sotheby's International Realty,0,3/13/2022 7:34
59166308,"17 Louisburg Sq, Boston, MA 02108",Louisburg Sq,Boston,MA,42.358677,-71.06843,02108,15500000,15063000,5,6,2071,7482,1923,SINGLE_FAMILY,FOR_SALE,Campion & Company Fine Homes Real Estate,0,3/13/2022 7:34
2104226503,"97 Farragut Rd #1, Boston, MA 02127",Farragut Rd #1,Boston,MA,42.334805,-71.02536,02127,2390000,2335700,3,4,959,2490,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
2066619542,"55 Lagrange St #15J, Boston, MA 02116",Lagrange St #15J,Boston,MA,42.35176,-71.064125,02116,959000,,0,1,1656,579,,CONDO,FOR_SALE,Douglas Elliman Real Estate,0,3/13/2022 7:34
59188476,"43 Mount Vernon St APT 4, Boston, MA 02108",Mount Vernon St APT 4,Boston,MA,42.358486,-71.06521,02108,3950000,3844300,3,3,1717,2300,,CONDO,FOR_SALE,,0,3/13/2022 7:34
2066619540,"55 Lagrange St #9A, Boston, MA 02116",Lagrange St #9A,Boston,MA,42.35176,-71.064125,02116,815000,,0,1,1517,537,,CONDO,FOR_SALE,Douglas Elliman Real Estate,0,3/13/2022 7:34
59166813,"17 Commonwealth Ave #1, Boston, MA 02116",Commonwealth Ave #1,Boston,MA,42.353577,-71.073135,02116,6475000,6197200,3,5,1850,3500,,CONDO,FOR_SALE,Coldwell Banker Realty - Back Bay,0,3/13/2022 7:34
2066619539,"55 Lagrange St #18C, Boston, MA 02116",Lagrange St #18C,Boston,MA,42.35176,-71.064125,02116,2279000,,2,2,1871,1218,,CONDO,FOR_SALE,Douglas Elliman Real Estate,0,3/13/2022 7:34
2066967614,"226 Saratoga St FLOOR 1, Boston, MA 02128",Saratoga St FLOOR 1,Boston,MA,42.37794,-71.03336,02128,689000,,3,4,478,1441,2613.6,CONDO,FOR_SALE,Boston Harbor Real Estate,0,3/13/2022 7:34
2066399949,"57 Bennington St, Boston, MA 02128",Bennington St,Boston,MA,42.375523,-71.03676,02128,1550000,,12,4,310,5000,1833,MULTI_FAMILY,FOR_SALE,Access,0,3/13/2022 7:34
333605581,"301 Saratoga St UNIT 1, Boston, MA 02128",Saratoga St UNIT 1,Boston,MA,42.378147,-71.031746,02128,595000,600000,2,2,743,800,,CONDO,FOR_SALE,Carlton's Wharf & Co.,0,3/13/2022 7:34
87797041,"5 Everett Ave #3, Boston, MA 02125",Everett Ave #3,Boston,MA,42.31583,-71.063095,02125,375000,379800,2,1,553,677,,CONDO,FOR_SALE,Taleb Realty Inc.,0,3/13/2022 7:34
246886643,"1 Franklin St UNIT 3501, Boston, MA 02110",Franklin St UNIT 3501,Boston,MA,42.356316,-71.059555,02110,2499000,2447100,2,2,1708,1463,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
246886777,"1 Franklin St #3701, Boston, MA 02110",Franklin St #3701,Boston,MA,42.356316,-71.059555,02110,2995000,2818800,2,3,1884,1589,,CONDO,FOR_SALE,,0,3/13/2022 7:34
2066407986,"255 Saratoga St #1, Boston, MA 02128",Saratoga St #1,Boston,MA,42.378067,-71.03214,02128,429999,,2,1,803,535,,CONDO,FOR_SALE,William Raveis R.E. & Home Services,0,3/13/2022 7:34
